id_student,code_module,code_presentation,clicks_week1,clicks_week2,clicks_week3,click_trend,days_since_last_click,assessment_click_ratio,unique_resources,registered_late,unregistered_early,num_of_prev_attempts,imd_band_enc,education_enc,final_result,result_enc,gender,age_band,region,disability,studied_credits
604174,FFF,2014B,176,123,161,-15,30,0.21242124212421243,157,0,0,0,4,2,Pass,0,M,0-35,North Region,N,60
604234,FFF,2014B,53,0,2,-51,211,0.0,28,0,0,0,3,2,Fail,1,M,0-35,North Western Region,N,90
604293,FFF,2014B,75,66,46,-29,29,0.29622166246851384,93,0,0,0,0,2,Fail,1,M,35-55,North Western Region,N,60
604326,FFF,2014B,0,0,1,1,252,0.0,3,0,0,0,3,0,Fail,1,F,0-35,Wales,N,90
604338,FFF,2014B,301,181,243,-58,30,0.27665603967410557,76,0,0,0,9,2,Pass,0,M,0-35,East Anglian Region,N,60
604614,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,3,2,Withdrawn,1,M,0-35,London Region,N,90
604678,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,0,2,Withdrawn,1,M,35-55,North Western Region,Y,120
604698,FFF,2014B,430,112,353,-77,29,0.15950831525668835,157,0,0,0,1,0,Pass,0,M,35-55,London Region,N,90
604946,FFF,2014B,0,0,0,0,269,0.0,0,0,1,1,1,3,Withdrawn,1,M,35-55,London Region,N,120
604969,FFF,2014B,16,61,32,16,67,0.37083333333333335,58,0,1,0,1,1,Withdrawn,1,M,35-55,Scotland,N,60
605228,FFF,2014B,43,55,0,-43,218,0.0738255033557047,17,0,1,1,7,1,Withdrawn,1,F,0-35,London Region,N,240
605312,FFF,2014B,223,286,217,-6,29,0.15937560223549818,181,0,0,0,7,2,Pass,0,M,35-55,East Midlands Region,N,60
605370,FFF,2014B,100,280,28,-72,224,0.32037037037037036,30,0,0,0,5,2,Fail,1,M,0-35,Wales,N,120
605475,FFF,2014B,132,344,374,242,43,0.24007591333227898,211,0,0,0,6,2,Pass,0,M,0-35,Scotland,N,180
605493,FFF,2014B,0,260,241,241,33,0.2573124205171683,137,0,0,0,2,2,Pass,0,M,35-55,East Midlands Region,N,60
605522,FFF,2014B,192,56,116,-76,211,0.0631704410011919,57,0,0,0,0,1,Fail,1,M,0-35,Yorkshire Region,N,60
606300,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,2,2,Withdrawn,1,F,0-35,East Midlands Region,N,90
606407,FFF,2014B,0,0,0,0,189,0.0020491803278688526,63,1,0,1,0,2,Fail,1,M,35-55,Yorkshire Region,N,120
606713,FFF,2014B,38,13,45,7,30,0.45472061657032753,78,0,0,0,0,3,Pass,0,M,35-55,Ireland,N,60
606870,FFF,2014B,36,13,126,90,29,0.2062835882596114,114,0,0,0,8,1,Pass,0,M,35-55,West Midlands Region,N,90
606911,FFF,2014B,51,0,0,-51,265,0.0,8,0,1,1,4,1,Withdrawn,1,M,35-55,South West Region,N,150
606935,FFF,2014B,33,5,0,-33,261,0.0,11,0,0,1,2,3,Fail,1,M,0-35,Scotland,N,120
606967,FFF,2014B,86,0,15,-71,219,0.0,41,0,0,1,7,2,Fail,1,M,0-35,Scotland,N,150
606976,FFF,2014B,62,59,63,1,42,0.3840960240060015,93,0,0,0,9,1,Pass,0,M,0-35,Ireland,N,60
606977,FFF,2014B,123,96,274,151,35,0.20408805031446542,126,0,0,0,1,1,Pass,0,M,0-35,North Western Region,N,60
607453,FFF,2014B,92,71,75,-17,42,0.13085818624467438,179,0,0,1,2,3,Pass,0,M,0-35,South East Region,N,240
607702,FFF,2014B,34,74,58,24,157,0.03644646924829157,40,0,0,1,1,1,Fail,1,M,0-35,North Western Region,N,120
607896,FFF,2014B,18,31,22,4,55,0.5155893536121673,93,0,0,1,3,2,Pass,0,M,0-35,London Region,Y,150
607899,FFF,2014B,0,27,0,0,33,0.21247113163972287,135,0,0,0,2,1,Fail,1,M,0-35,Ireland,N,60
608111,FFF,2014B,1,3,0,-1,103,0.764505119453925,11,0,0,1,1,3,Fail,1,M,35-55,London Region,N,180
608173,FFF,2014B,62,0,0,-62,267,0.004484304932735426,25,0,1,0,2,1,Withdrawn,1,M,0-35,Wales,N,75
608618,FFF,2014B,0,0,0,0,269,0.0,0,0,1,1,3,2,Withdrawn,1,M,0-35,North Western Region,N,120
608727,FFF,2014B,121,151,57,-64,189,0.2609457092819615,55,0,1,1,1,2,Withdrawn,1,M,0-35,North Region,N,120
608864,FFF,2014B,4,18,7,3,140,0.0,37,0,0,1,9,4,Fail,1,F,35-55,Scotland,N,120
608891,FFF,2014B,393,124,122,-271,35,0.20567685589519652,145,0,0,0,6,1,Distinction,0,M,0-35,London Region,N,60
609171,FFF,2014B,145,196,128,-17,184,0.1266294227188082,54,0,0,0,3,1,Fail,1,M,0-35,East Midlands Region,N,120
609347,FFF,2014B,79,142,100,21,144,0.05113636363636364,88,0,1,0,3,1,Withdrawn,1,M,35-55,East Midlands Region,N,60
609868,FFF,2014B,372,1,8,-364,172,0.18904823989569752,54,0,0,0,1,1,Fail,1,F,0-35,Wales,N,90
609891,FFF,2014B,0,51,72,72,28,0.4538799414348463,98,0,0,1,5,2,Pass,0,M,0-35,West Midlands Region,N,240
610094,FFF,2014B,80,43,213,133,28,0.15981380915438323,129,0,0,0,4,1,Pass,0,M,35-55,Yorkshire Region,N,60
610267,FFF,2014B,0,0,0,0,246,0.0,7,0,1,0,0,1,Withdrawn,1,M,0-35,West Midlands Region,N,60
610272,FFF,2014B,57,100,96,39,37,0.25065616797900264,111,0,0,0,4,1,Pass,0,M,0-35,North Region,N,60
610273,FFF,2014B,37,79,85,48,29,0.34603564843269824,105,0,0,0,0,2,Pass,0,M,0-35,London Region,N,60
610771,FFF,2014B,123,58,0,-123,42,0.44430217669654287,83,0,0,0,7,2,Pass,0,M,0-35,South East Region,N,120
610775,FFF,2014B,232,191,187,-45,40,0.2320200125078174,119,0,0,0,5,2,Pass,0,M,0-35,South East Region,N,120
610778,FFF,2014B,206,137,190,-16,222,0.18571428571428572,61,0,1,1,4,2,Withdrawn,1,M,0-35,East Midlands Region,N,120
610992,FFF,2014B,58,68,179,121,42,0.3442827442827443,99,0,0,0,4,2,Pass,0,M,35-55,North Region,N,210
611185,FFF,2014B,0,205,3,3,29,0.5315712187958884,81,0,0,0,4,1,Pass,0,M,0-35,North Region,N,120
611245,FFF,2014B,11,90,25,14,208,0.3795379537953795,20,0,1,1,6,1,Withdrawn,1,M,0-35,Wales,N,240
611350,FFF,2014B,69,78,161,92,46,0.18906674720628208,181,0,0,0,3,2,Pass,0,M,0-35,Wales,N,120
611427,FFF,2014B,15,81,25,10,190,0.015432098765432098,42,0,0,0,4,1,Fail,1,M,0-35,North Region,N,60
611517,FFF,2014B,327,194,22,-305,47,0.08678343949044585,70,0,0,0,7,1,Fail,1,M,0-35,East Anglian Region,N,60
611542,FFF,2014B,22,164,50,28,40,0.3313082219522074,152,0,0,0,4,2,Distinction,0,M,0-35,North Region,Y,60
611581,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,1,2,Withdrawn,1,M,0-35,South West Region,Y,60
611595,FFF,2014B,18,63,194,176,29,0.27162258756254465,174,0,0,0,4,3,Pass,0,M,35-55,North Region,N,60
611635,FFF,2014B,16,68,155,139,28,0.3408965135583841,122,0,0,0,0,2,Pass,0,M,35-55,Yorkshire Region,N,60
611714,FFF,2014B,49,16,0,-49,148,0.03571428571428571,42,0,0,0,7,3,Fail,1,M,0-35,South Region,N,90
611763,FFF,2014B,76,101,46,-30,42,0.36616847826086957,93,0,0,0,3,1,Pass,0,M,0-35,North Western Region,N,60
611798,FFF,2014B,42,52,40,-2,181,0.1574585635359116,26,0,0,0,1,3,Fail,1,M,0-35,Wales,N,60
611813,FFF,2014B,60,260,282,222,30,0.13835008179481187,153,0,0,0,1,1,Distinction,0,M,35-55,South Region,N,60
611855,FFF,2014B,133,75,8,-125,244,0.052083333333333336,40,0,0,0,3,1,Fail,1,M,0-35,South West Region,N,60
611905,FFF,2014B,5,0,28,23,240,0.0,7,0,1,0,1,1,Withdrawn,1,M,35-55,Wales,N,60
612248,FFF,2014B,260,256,156,-104,34,0.1905940594059406,143,0,0,0,3,3,Pass,0,M,35-55,Scotland,N,90
612254,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,0,2,Withdrawn,1,M,0-35,West Midlands Region,N,90
612338,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,9,2,Withdrawn,1,M,0-35,South Region,N,180
612506,FFF,2014B,0,0,0,0,269,0.0,0,0,0,0,2,1,Fail,1,F,0-35,Scotland,N,75
612528,FFF,2014B,63,88,101,38,42,0.2943861250570516,102,0,0,0,8,2,Pass,0,M,0-35,South West Region,N,120
612530,FFF,2014B,1,38,25,24,33,0.3744394618834081,84,0,0,0,9,2,Distinction,0,M,0-35,South Region,N,120
612535,FFF,2014B,0,181,28,28,39,0.29627839536007733,99,0,0,0,9,2,Distinction,0,M,0-35,South Region,N,120
612538,FFF,2014B,11,163,221,210,39,0.2708216880939072,105,0,0,0,9,2,Distinction,0,M,0-35,South Region,N,120
612539,FFF,2014B,23,181,30,7,43,0.42225497420781133,81,0,0,0,9,2,Pass,0,M,35-55,South Region,N,120
612540,FFF,2014B,47,47,13,-34,32,0.2952662721893491,116,0,0,0,5,2,Distinction,0,M,0-35,South Region,N,120
612542,FFF,2014B,39,57,61,22,41,0.2718978102189781,88,0,0,0,9,3,Pass,0,M,0-35,South Region,N,120
612543,FFF,2014B,1,52,61,60,36,0.4152588555858311,85,0,0,0,9,2,Pass,0,F,0-35,South Region,N,120
612545,FFF,2014B,0,2,88,88,41,0.3042462017919751,85,0,0,0,8,2,Distinction,0,F,0-35,South Region,N,120
612547,FFF,2014B,0,0,98,98,46,0.2905117270788913,97,0,0,0,8,2,Distinction,0,M,0-35,South Region,N,120
612549,FFF,2014B,91,21,101,10,35,0.3070484581497797,102,0,0,0,7,2,Pass,0,M,0-35,South Region,N,120
612598,FFF,2014B,106,86,4,-102,224,0.0,57,0,0,0,5,1,Fail,1,M,0-35,London Region,N,60
612607,FFF,2014B,156,34,133,-23,170,0.22882513661202186,82,0,0,0,7,1,Fail,1,M,35-55,Scotland,N,60
612638,FFF,2014B,171,166,120,-51,122,0.23137876386687797,100,0,1,0,4,1,Withdrawn,1,F,35-55,East Anglian Region,N,60
612740,FFF,2014B,23,0,51,28,49,0.35698324022346367,108,0,0,0,3,2,Fail,1,M,0-35,North Western Region,N,60
612743,FFF,2014B,0,0,11,11,254,0.2962962962962963,10,0,0,0,3,2,Fail,1,M,0-35,London Region,N,60
612880,FFF,2014B,17,35,218,201,128,0.19808861859252824,72,0,1,0,5,1,Withdrawn,1,M,0-35,South West Region,N,60
612982,FFF,2014B,325,150,4,-321,30,0.3620689655172414,68,0,0,0,3,1,Fail,1,M,0-35,East Anglian Region,N,60
613013,FFF,2014B,330,0,0,-330,120,0.01608910891089109,60,0,0,0,4,1,Fail,1,M,0-35,East Midlands Region,N,60
613106,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,0,2,Withdrawn,1,M,0-35,North Region,N,60
613146,FFF,2014B,0,0,0,0,209,0.0,7,0,1,0,2,2,Withdrawn,1,M,0-35,West Midlands Region,N,60
613152,FFF,2014B,22,50,155,133,219,0.011086474501108648,32,0,0,0,1,2,Fail,1,M,0-35,South East Region,Y,60
613226,FFF,2014B,48,9,1,-47,129,0.13316582914572864,51,0,1,0,4,1,Withdrawn,1,M,35-55,South Region,N,60
613255,FFF,2014B,37,0,116,79,42,0.33683657383079346,101,0,0,0,9,1,Pass,0,M,35-55,South East Region,N,60
613281,FFF,2014B,129,0,0,-129,123,0.18790849673202614,63,0,0,0,6,1,Fail,1,M,35-55,East Anglian Region,Y,60
613417,FFF,2014B,0,15,10,10,211,0.0,13,0,0,0,1,1,Fail,1,M,0-35,Wales,N,90
613447,FFF,2014B,214,0,96,-118,211,0.3962765957446808,41,0,0,0,1,1,Fail,1,M,0-35,East Midlands Region,Y,120
613459,FFF,2014B,82,42,128,46,163,0.21321525885558584,96,0,0,0,4,2,Fail,1,F,0-35,East Midlands Region,N,60
613461,FFF,2014B,21,15,38,17,42,0.41946778711484595,95,0,0,0,9,1,Pass,0,M,0-35,Scotland,N,90
613464,FFF,2014B,150,195,0,-150,42,0.44031007751937984,102,0,0,0,7,1,Pass,0,M,0-35,East Anglian Region,N,60
613574,FFF,2014B,0,0,442,442,29,0.2868150684931507,71,0,0,0,8,2,Fail,1,M,0-35,South Region,N,60
613593,FFF,2014B,0,130,41,41,36,0.5393356643356644,66,0,0,0,9,2,Fail,1,M,0-35,South East Region,N,60
613630,FFF,2014B,331,108,550,219,41,0.21072186836518048,269,0,0,0,3,1,Pass,0,F,35-55,South East Region,N,60
613676,FFF,2014B,130,196,374,244,141,0.1295376385173863,164,0,1,0,2,1,Withdrawn,1,M,0-35,Scotland,N,60
613677,FFF,2014B,105,63,199,94,105,0.19719887955182072,72,0,0,0,2,2,Fail,1,F,0-35,North Region,N,90
613717,FFF,2014B,7,8,50,43,134,0.0,37,0,1,0,3,2,Withdrawn,1,F,0-35,South Region,N,90
613775,FFF,2014B,23,0,0,-23,144,0.0,7,0,1,0,4,1,Withdrawn,1,M,0-35,East Anglian Region,N,60
613865,FFF,2014B,171,274,247,76,28,0.21419582179713062,170,0,0,0,6,2,Pass,0,M,0-35,East Anglian Region,N,60
613900,FFF,2014B,121,115,163,42,38,0.327038231229848,115,0,0,0,4,1,Pass,0,M,35-55,East Midlands Region,N,60
613928,FFF,2014B,26,0,106,80,42,0.378401004604437,109,0,0,0,2,1,Fail,1,F,0-35,North Western Region,N,60
613952,FFF,2014B,223,167,116,-107,41,0.35248256052523597,114,0,0,0,4,1,Pass,0,M,0-35,North Region,N,60
614059,FFF,2014B,4,5,0,-4,245,0.0,19,0,1,0,9,3,Withdrawn,1,M,35-55,South Region,Y,90
614083,FFF,2014B,22,18,26,4,172,0.04201680672268908,46,0,0,0,0,1,Fail,1,M,0-35,North Western Region,Y,60
614163,FFF,2014B,0,133,203,203,39,0.4213521511495561,90,0,0,0,2,2,Pass,0,M,0-35,South West Region,N,60
614172,FFF,2014B,0,18,32,32,148,0.02120141342756184,54,0,1,0,3,2,Withdrawn,1,F,0-35,London Region,N,120
614181,FFF,2014B,5,105,159,154,40,0.21691031212959305,142,0,0,0,6,3,Distinction,0,M,0-35,North Western Region,N,60
614381,FFF,2014B,155,55,27,-128,90,0.016726403823178016,55,0,1,0,2,3,Withdrawn,1,F,0-35,Yorkshire Region,N,60
614599,FFF,2014B,89,111,14,-75,240,0.25203252032520324,44,0,0,0,1,1,Fail,1,M,0-35,West Midlands Region,N,90
614661,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,0,2,Withdrawn,1,F,0-35,South West Region,N,60
614730,FFF,2014B,270,158,65,-205,183,0.18714121699196326,50,0,1,0,3,1,Withdrawn,1,M,0-35,South West Region,Y,60
614733,FFF,2014B,80,7,26,-54,49,0.187683284457478,79,0,0,0,0,0,Fail,1,M,0-35,London Region,N,120
614764,FFF,2014B,236,40,277,41,44,0.24550408719346048,117,0,0,0,0,2,Pass,0,F,0-35,Yorkshire Region,N,60
614801,FFF,2014B,183,154,199,16,47,0.13188745603751464,73,0,0,0,9,1,Fail,1,M,0-35,Yorkshire Region,N,120
614812,FFF,2014B,78,0,0,-78,42,0.6348448687350835,49,0,0,0,1,2,Fail,1,M,0-35,North Region,N,90
614887,FFF,2014B,134,51,217,83,30,0.2784325279905716,116,0,0,0,7,1,Pass,0,M,0-35,East Anglian Region,N,60
614907,FFF,2014B,10,4,65,55,219,0.03773584905660377,24,0,1,0,8,1,Withdrawn,1,M,0-35,East Anglian Region,N,90
614973,FFF,2014B,123,0,0,-123,197,0.17263843648208468,39,0,0,0,4,1,Fail,1,M,0-35,East Midlands Region,N,90
614984,FFF,2014B,35,0,0,-35,264,0.0,24,0,1,0,0,1,Withdrawn,1,M,35-55,South West Region,N,60
614994,FFF,2014B,1,15,1,0,251,0.0,15,0,0,0,0,2,Fail,1,M,0-35,Ireland,N,60
615225,FFF,2014B,166,95,449,283,29,0.5692646653814376,157,0,0,0,8,1,Pass,0,F,0-35,East Midlands Region,N,60
615241,FFF,2014B,66,8,28,-38,42,0.23889802631578946,138,0,0,0,9,2,Pass,0,M,0-35,Yorkshire Region,N,60
615426,FFF,2014B,473,240,92,-381,142,0.15375810759252193,121,0,1,0,6,1,Withdrawn,1,M,0-35,East Midlands Region,N,60
615429,FFF,2014B,37,63,40,3,201,0.13418903150525088,54,0,1,0,2,3,Withdrawn,1,M,0-35,North Region,N,60
615439,FFF,2014B,82,160,24,-58,36,0.2961246840775063,116,0,0,0,8,1,Pass,0,M,0-35,East Anglian Region,Y,60
616383,FFF,2014B,112,150,310,198,30,0.2580947033501778,191,0,0,0,5,2,Distinction,0,M,0-35,North Region,N,60
616453,FFF,2014B,0,0,0,0,83,0.18896321070234115,68,0,0,0,5,1,Fail,1,F,0-35,East Anglian Region,N,60
616557,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,6,3,Withdrawn,1,M,35-55,Yorkshire Region,N,60
616613,FFF,2014B,140,41,78,-62,209,0.19764397905759162,59,0,1,0,4,1,Withdrawn,1,M,0-35,South West Region,Y,60
616646,FFF,2014B,729,139,1,-728,29,0.3633659158521037,92,0,0,0,1,2,Pass,0,M,0-35,East Midlands Region,N,60
616688,FFF,2014B,97,156,30,-67,31,0.20922346558155308,111,0,0,0,1,2,Distinction,0,M,0-35,East Midlands Region,N,90
616789,FFF,2014B,70,8,175,105,35,0.21956224350205197,150,0,0,0,8,2,Pass,0,M,0-35,London Region,N,60
616794,FFF,2014B,53,127,281,228,43,0.3159722222222222,161,0,0,0,0,1,Fail,1,M,35-55,Scotland,N,60
616909,FFF,2014B,11,84,57,46,62,0.2055449330783939,81,0,0,0,5,1,Fail,1,M,0-35,London Region,N,120
616913,FFF,2014B,97,183,93,-4,42,0.2972727272727273,64,0,0,0,3,1,Pass,0,M,0-35,Yorkshire Region,N,60
617010,FFF,2014B,197,111,166,-31,169,0.15922053231939162,99,0,1,0,0,2,Withdrawn,1,F,0-35,North Western Region,N,60
617014,FFF,2014B,67,34,28,-39,42,0.2581453634085213,120,0,0,0,0,1,Pass,0,M,0-35,North Region,N,120
617015,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,4,2,Withdrawn,1,F,35-55,London Region,N,60
617018,FFF,2014B,0,7,36,36,35,0.6170018281535649,37,0,0,0,4,1,Fail,1,M,0-35,London Region,N,60
617053,FFF,2014B,53,79,176,123,203,0.1588447653429603,32,0,0,0,2,2,Fail,1,M,0-35,West Midlands Region,N,60
617130,FFF,2014B,25,50,84,59,101,0.0539568345323741,61,0,1,0,9,2,Withdrawn,1,M,0-35,Ireland,N,90
617201,FFF,2014B,49,153,25,-24,29,0.3900672529746508,80,0,0,0,9,1,Pass,0,M,0-35,South West Region,N,90
617212,FFF,2014B,59,28,6,-53,243,0.18095238095238095,22,0,1,0,2,2,Withdrawn,1,M,0-35,South Region,N,60
617255,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,1,1,Withdrawn,1,M,0-35,London Region,N,60
617307,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,2,1,Withdrawn,1,F,0-35,East Anglian Region,N,120
617318,FFF,2014B,118,160,304,186,35,0.18251387028888463,202,0,0,0,3,1,Pass,0,M,0-35,East Midlands Region,Y,60
617343,FFF,2014B,63,124,199,136,183,0.13925570228091236,55,0,1,0,7,2,Withdrawn,1,M,0-35,London Region,N,90
617358,FFF,2014B,66,231,241,175,182,0.2787550744248985,98,0,1,0,2,2,Withdrawn,1,M,0-35,South East Region,Y,60
617382,FFF,2014B,192,134,234,42,34,0.16772669453025624,151,0,0,0,1,1,Pass,0,M,0-35,Scotland,N,60
617406,FFF,2014B,0,78,0,0,259,0.8333333333333334,8,0,1,0,0,1,Withdrawn,1,M,0-35,North Western Region,N,60
617437,FFF,2014B,71,117,133,62,125,0.15979381443298968,66,0,1,0,0,2,Withdrawn,1,M,0-35,South West Region,N,60
617534,FFF,2014B,42,45,0,-42,30,0.27228327228327226,133,0,0,0,6,1,Pass,0,F,35-55,East Midlands Region,Y,60
617535,FFF,2014B,168,0,12,-156,245,0.22760290556900725,62,0,0,0,2,1,Fail,1,M,0-35,Yorkshire Region,N,60
617540,FFF,2014B,57,64,0,-57,221,0.03184713375796178,39,0,0,0,8,2,Fail,1,M,0-35,South Region,N,60
617543,FFF,2014B,0,17,0,0,169,0.3718518518518519,44,0,1,0,0,2,Withdrawn,1,M,0-35,East Anglian Region,N,120
617557,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,3,2,Withdrawn,1,F,0-35,South Region,N,60
617564,FFF,2014B,0,0,3,3,239,0.5867768595041323,14,0,0,0,3,1,Fail,1,F,35-55,Wales,N,60
617638,FFF,2014B,22,9,4,-18,251,0.08,12,0,1,0,3,1,Withdrawn,1,M,0-35,Scotland,N,60
617647,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,0,0,Withdrawn,1,M,0-35,London Region,N,120
617678,FFF,2014B,204,59,131,-73,36,0.5021135265700483,99,0,0,0,8,2,Pass,0,F,0-35,North Western Region,N,60
617734,FFF,2014B,73,99,137,64,32,0.291113791716928,99,0,0,0,6,2,Pass,0,M,0-35,South Region,N,60
617740,FFF,2014B,201,199,140,-61,29,0.2747134670487106,138,0,0,0,0,2,Pass,0,M,0-35,Wales,N,60
617751,FFF,2014B,94,124,68,-26,33,0.26427962489343565,134,0,0,0,1,3,Pass,0,M,0-35,Scotland,N,60
617805,FFF,2014B,252,418,310,58,31,0.1684360435007768,267,0,0,0,1,1,Pass,0,M,0-35,North Region,N,60
617824,FFF,2014B,10,0,0,-10,263,0.0,6,0,1,0,1,1,Withdrawn,1,F,0-35,East Anglian Region,N,60
617829,FFF,2014B,63,126,0,-63,28,0.47554957379991025,100,0,0,0,9,2,Pass,0,M,0-35,South Region,Y,60
617847,FFF,2014B,14,67,5,-9,244,0.0,27,0,1,0,3,1,Withdrawn,1,M,0-35,East Anglian Region,Y,90
617868,FFF,2014B,97,191,99,2,52,0.27300970873786407,174,0,0,0,7,1,Pass,0,M,0-35,East Anglian Region,Y,120
617945,FFF,2014B,12,0,4,-8,251,0.0,9,0,0,0,2,2,Fail,1,M,0-35,South East Region,N,120
617965,FFF,2014B,117,114,102,-15,43,0.24333233443212465,129,0,0,0,4,1,Pass,0,M,0-35,North Region,N,60
617976,FFF,2014B,573,235,611,38,29,0.19064935064935065,167,0,0,0,8,2,Pass,0,M,0-35,East Midlands Region,N,60
617998,FFF,2014B,217,167,258,41,29,0.18457737780130581,198,0,0,0,1,2,Pass,0,M,35-55,Ireland,N,60
618004,FFF,2014B,104,218,513,409,29,0.17951078379800106,171,0,0,0,7,1,Pass,0,M,0-35,Ireland,N,60
618005,FFF,2014B,192,254,189,-3,43,0.3037730652712751,142,0,0,0,4,1,Pass,0,M,0-35,Yorkshire Region,N,60
618015,FFF,2014B,125,0,55,-70,35,0.3678422449753508,93,0,0,0,5,2,Pass,0,F,0-35,West Midlands Region,N,60
618124,FFF,2014B,96,5,84,-12,98,0.11890606420927467,62,0,1,0,5,1,Withdrawn,1,M,0-35,South West Region,N,60
618216,FFF,2014B,112,35,50,-62,28,0.2301614565441429,172,0,0,0,9,2,Pass,0,F,0-35,South East Region,N,60
618279,FFF,2014B,21,131,6,-15,218,0.1705685618729097,31,0,0,0,0,1,Fail,1,M,0-35,North Western Region,N,90
618280,FFF,2014B,91,139,110,19,28,0.17882299477391503,181,0,0,0,3,2,Pass,0,M,35-55,East Anglian Region,N,60
618293,FFF,2014B,169,100,133,-36,28,0.27481949458483756,90,0,0,0,3,3,Pass,0,M,0-35,West Midlands Region,N,60
618390,FFF,2014B,97,0,1,-96,40,0.4084720121028744,110,0,0,0,6,1,Fail,1,M,0-35,Scotland,N,75
618397,FFF,2014B,53,214,93,40,28,0.2537313432835821,123,0,0,0,4,3,Pass,0,M,0-35,East Anglian Region,N,60
618412,FFF,2014B,152,134,154,2,43,0.1721113127646703,128,0,0,0,3,2,Pass,0,M,0-35,Scotland,N,60
618513,FFF,2014B,116,0,0,-116,40,0.5144303797468355,76,0,0,0,9,2,Pass,0,M,0-35,Yorkshire Region,N,60
618519,FFF,2014B,286,331,193,-93,28,0.12656445556946183,159,0,0,0,2,2,Pass,0,F,35-55,Scotland,N,60
618590,FFF,2014B,11,38,0,-11,43,0.48756660746003555,76,0,0,0,6,2,Pass,0,M,0-35,South Region,Y,90
618642,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,2,1,Withdrawn,1,F,35-55,London Region,N,90
618662,FFF,2014B,189,234,197,8,65,0.17753259779338015,204,0,1,0,0,1,Withdrawn,1,F,0-35,South East Region,N,60
618665,FFF,2014B,79,59,37,-42,42,0.48088293259755616,103,0,0,0,1,1,Fail,1,M,0-35,South Region,N,90
618667,FFF,2014B,46,56,83,37,69,0.02505446623093682,67,0,0,0,4,1,Fail,1,M,0-35,Ireland,N,60
618684,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,4,2,Withdrawn,1,M,0-35,North Region,N,60
618744,FFF,2014B,1477,267,371,-1106,224,0.29071170084439085,92,0,1,0,4,1,Withdrawn,1,M,0-35,South East Region,Y,90
618843,FFF,2014B,0,0,0,0,286,0.0,7,0,1,0,5,1,Withdrawn,1,M,0-35,East Anglian Region,N,60
618848,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,7,1,Withdrawn,1,M,0-35,South West Region,N,60
618875,FFF,2014B,330,218,133,-197,28,0.18901156677181913,185,0,0,0,6,2,Pass,0,M,0-35,North Region,N,60
618903,FFF,2014B,30,27,68,38,239,0.12366737739872068,46,0,1,0,3,2,Withdrawn,1,M,0-35,North Western Region,N,120
618914,FFF,2014B,760,414,519,-241,30,0.11760100219229565,149,0,0,0,9,1,Pass,0,M,0-35,South West Region,Y,60
618925,FFF,2014B,0,2,0,0,260,0.0,2,0,0,0,6,2,Fail,1,M,0-35,North Western Region,N,60
618942,FFF,2014B,87,65,67,-20,203,0.054945054945054944,65,0,1,0,1,1,Withdrawn,1,M,0-35,North Region,N,90
619001,FFF,2014B,54,39,2,-52,111,0.15826419910657308,90,0,1,0,7,1,Withdrawn,1,M,0-35,Yorkshire Region,N,120
619112,FFF,2014B,97,14,0,-97,217,0.11594202898550725,43,0,1,0,9,2,Withdrawn,1,M,0-35,South Region,N,60
619118,FFF,2014B,57,214,71,14,215,0.022566995768688293,38,0,0,0,0,2,Fail,1,M,0-35,Scotland,N,60
619204,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,6,1,Withdrawn,1,F,0-35,South Region,N,90
619205,FFF,2014B,0,0,0,0,269,0.0,0,0,1,0,6,1,Withdrawn,1,M,0-35,East Anglian Region,N,60
619341,FFF,2014B,649,212,23,-626,28,0.2881729920564872,123,0,0,0,2,1,Pass,0,F,0-35,Scotland,N,60
619410,FFF,2014B,15,152,238,223,29,0.2546036829463571,119,0,0,0,0,1,Pass,0,F,0-35,Wales,N,90
619461,FFF,2014B,297,556,112,-185,33,0.39914047810905184,141,0,0,0,4,2,Distinction,0,M,0-35,East Midlands Region,N,60
619887,FFF,2014B,0,0,0,0,287,0.0,7,0,1,0,5,1,Withdrawn,1,M,0-35,East Midlands Region,N,180
619921,FFF,2014B,137,122,134,-3,106,0.2547080979284369,89,0,1,0,7,1,Withdrawn,1,M,0-35,East Midlands Region,N,120
619974,FFF,2014B,662,317,330,-332,180,0.13359750919898103,96,0,1,0,0,1,Withdrawn,1,M,35-55,Yorkshire Region,Y,60
